#{"t_start": 1617149632.5705514, "env_id": null}
r,l,t
14.0,14,0.839528
17.0,17,0.861385
42.0,42,0.912535
36.0,36,0.957493
13.0,13,0.972534
12.0,12,1.452511
34.0,34,1.494506
24.0,24,1.524511
14.0,14,1.5415
18.0,18,1.563451
22.0,22,1.589481
24.0,24,2.077892
18.0,18,2.099898
27.0,27,2.13289
25.0,25,2.163481
15.0,15,2.181467
12.0,12,2.196472
23.0,23,2.684037
12.0,12,2.698445
19.0,19,2.72144
25.0,25,2.752406
17.0,17,2.773293
29.0,29,2.808861
27.0,27,3.302419
12.0,12,3.316381
42.0,42,3.368261
9.0,9,3.379407
17.0,17,3.400406
21.0,21,3.42541
25.0,25,3.911871
23.0,23,3.942027
16.0,16,3.961377
20.0,20,3.986378
31.0,31,4.024346
10.0,10,4.036373
64.0,64,4.573349
15.0,15,4.592116
13.0,13,4.609278
24.0,24,4.638346
19.0,19,4.661343
10.0,10,4.674204
22.0,22,5.15532
19.0,19,5.179313
40.0,40,5.228313
25.0,25,5.259314
37.0,37,5.759142
14.0,14,5.776707
23.0,23,5.805207
51.0,51,5.866284
23.0,23,5.894248
16.0,16,6.371673
30.0,30,6.408119
13.0,13,6.424227
15.0,15,6.442256
41.0,41,6.492246
24.0,24,6.971738
15.0,15,6.99066
22.0,22,7.017682
58.0,58,7.087229
10.0,10,7.09924
38.0,38,7.607196
64.0,64,7.685047
26.0,26,7.715611
19.0,19,7.739607
43.0,43,8.239584
55.0,55,8.306582
16.0,16,8.325582
24.0,24,8.818552
32.0,32,8.858136
55.0,55,8.925554
31.0,31,8.963547
18.0,18,9.437538
39.0,39,9.484524
96.0,96,10.044096
15.0,15,10.06309
23.0,23,10.091062
42.0,42,10.142087
99.0,99,10.73122
63.0,63,11.256484
43.0,43,11.308499
44.0,44,11.361511
38.0,38,11.849405
147.0,147,12.469364
70.0,70,12.553378
30.0,30,12.589394
42.0,42,13.078914
82.0,82,13.178761
105.0,105,13.742887
151.0,151,14.357277
104.0,104,14.916823
177.0,177,16.00678
120.0,120,16.600741
336.0,336,17.876117
287.0,287,19.107728
112.0,112,19.681006
248.0,248,20.842523
721.0,721,24.279354
505.0,505,26.657233
51858.0,51858,259.974454
815.0,815,263.464252
678.0,678,266.830976
673.0,673,269.740964
881.0,881,273.744103
1361.0,1361,279.576536
3021.0,3021,293.446356
