#{"t_start": 1617149633.3240995, "env_id": null}
r,l,t
38.0,38,0.115985
18.0,18,0.137984
23.0,23,0.166983
10.0,10,0.178979
18.0,18,0.200854
22.0,22,0.691959
11.0,11,0.70596
30.0,30,0.743953
12.0,12,0.758953
33.0,33,0.798372
13.0,13,0.814924
20.0,20,0.838933
18.0,18,1.320388
19.0,19,1.343349
13.0,13,1.359343
11.0,11,1.372346
51.0,51,1.43392
12.0,12,1.448926
30.0,30,1.944896
8.0,8,1.954898
20.0,20,1.979895
25.0,25,2.009892
15.0,15,2.028747
19.0,19,2.052312
35.0,35,2.554827
27.0,27,2.587835
19.0,19,2.611718
12.0,12,2.625859
21.0,21,2.651861
21.0,21,2.677857
23.0,23,3.160333
21.0,21,3.188479
14.0,14,3.205828
16.0,16,3.224828
13.0,13,3.240833
27.0,27,3.274799
16.0,16,3.294246
15.0,15,3.769926
13.0,13,3.785935
28.0,28,3.821412
16.0,16,3.840512
29.0,29,3.877796
13.0,13,3.893791
33.0,33,4.388772
21.0,21,4.414769
20.0,20,4.438768
15.0,15,4.457743
48.0,48,4.516618
37.0,37,5.016599
37.0,37,5.062729
17.0,17,5.082711
12.0,12,5.097734
15.0,15,5.115736
36.0,36,5.617125
11.0,11,5.630138
52.0,52,5.693709
21.0,21,5.719702
34.0,34,5.760694
25.0,25,6.242156
16.0,16,6.261133
15.0,15,6.279143
14.0,14,6.296643
15.0,15,6.314671
38.0,38,6.360696
20.0,20,6.845769
15.0,15,6.864616
24.0,24,6.893615
11.0,11,6.906642
77.0,77,7.449034
34.0,34,7.490037
47.0,47,7.547027
52.0,52,8.074006
40.0,40,8.123001
13.0,13,8.139005
105.0,105,8.718983
61.0,61,8.793969
70.0,70,9.321496
74.0,74,9.411555
38.0,38,9.926636
64.0,64,10.00469
126.0,126,10.605962
65.0,65,11.126858
60.0,60,11.198844
64.0,64,11.717817
85.0,85,11.820838
103.0,103,12.383364
62.0,62,12.896765
135.0,135,13.490735
134.0,134,14.087257
197.0,197,14.752247
216.0,216,15.914196
125.0,125,16.505158
133.0,133,17.092549
302.0,302,18.342177
224.0,224,19.487015
163.0,163,20.108987
218.0,218,21.223898
537.0,537,23.5878
196.0,196,24.705174
52543.0,52543,260.988801
661.0,661,263.879845
721.0,721,267.301927
903.0,903,271.328983
936.0,936,275.397103
1218.0,1218,281.049804
82376.0,82376,654.03481
8268.0,8268,691.009213
961.0,961,695.57123
830.0,830,699.136025
1055.0,1055,703.770386
946.0,946,708.279623
647.0,647,711.164088
899.0,899,715.225994
1141.0,1141,720.383141
705.0,705,723.329798
1133.0,1133,728.490722
548.0,548,730.866621
1007.0,1007,735.446492
1907.0,1907,744.052409
1459.0,1459,750.883316
762.0,762,754.32619
13048.0,13048,812.647957
26538.0,26538,932.594101
1726.0,1726,940.239173
6504.0,6504,969.85534
1132.0,1132,975.510082
1101.0,1101,980.683234
1319.0,1319,986.574256
